iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
AUS,Oceania,Australia,2020-08-19,23773,174,294.286,438,17,15.286,932.279,6.824,11.541,17.177,0.667,0.599,5440495,59882,213.354,2.348,57022,2.236,193.764,0.005,tests performed,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-20,23993,220,266.571,450,12,14,940.906,8.627,10.454,17.647,0.471,0.549,5508831,68336,216.034,2.68,57007,2.236,213.853,0.005,tests performed,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-21,24236,243,268.286,463,13,14.571,950.436,9.529,10.521,18.157,0.51,0.571,,,,,56334,2.209,209.978,0.005,tests performed,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-22,24407,171,237.714,472,9,13.857,957.142,6.706,9.322,18.51,0.353,0.543,,,,,56698,2.223,238.513,0.004,tests performed,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-23,24602,195,223.857,485,13,15.143,964.789,7.647,8.779,19.02,0.51,0.594,5706587,,223.789,,58433,2.292,261.028,0.004,tests performed,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-24,24812,210,217.714,502,17,15.143,973.024,8.235,8.538,19.686,0.667,0.594,5758034,51447,225.806,2.018,60277,2.364,276.863,0.004,tests performed,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-25,24916,104,188.143,517,15,13.714,977.103,4.078,7.378,20.275,0.588,0.538,5814709,56675,228.029,2.223,62014,2.432,329.611,0.003,tests performed,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-26,25053,137,182.857,525,8,12.429,982.475,5.373,7.171,20.588,0.314,0.487,5886412,71703,230.841,2.812,63702,2.498,348.37,0.003,tests performed,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-27,25205,152,173.143,549,24,14.143,988.436,5.961,6.79,21.53,0.941,0.555,5972680,86268,234.224,3.383,66264,2.599,382.713,0.003,tests performed,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-28,25322,117,155.143,572,23,15.571,993.024,4.588,6.084,22.431,0.902,0.611,,,,,66159,2.594,426.439,0.002,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-29,25448,126,148.714,583,11,15.857,997.965,4.941,5.832,22.863,0.431,0.622,,,,,66054,2.59,444.167,0.002,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-30,25547,99,135,600,17,16.429,1001.848,3.882,5.294,23.53,0.667,0.644,6168229,,241.892,,65949,2.586,488.511,0.002,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-08-31,25670,123,122.571,611,11,15.571,1006.671,4.824,4.807,23.961,0.431,0.611,6214453,46224,243.705,1.813,65203,2.557,531.959,0.002,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-01,25746,76,118.571,652,41,19.286,1009.652,2.98,4.65,25.569,1.608,0.756,6255797,41344,245.327,1.621,63013,2.471,531.435,0.002,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-02,25819,73,109.429,657,5,18.857,1012.515,2.863,4.291,25.765,0.196,0.739,6319795,63998,247.836,2.51,61912,2.428,565.775,0.002,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-03,25923,104,102.571,663,6,16.286,1016.593,4.078,4.022,26,0.235,0.639,6390778,70983,250.62,2.784,59728,2.342,582.306,0.002,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-04,26049,126,103.857,678,15,15.143,1021.534,4.941,4.073,26.588,0.588,0.594,,,,,63110,2.475,607.662,0.002,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-05,26136,87,98.286,737,59,22,1024.946,3.412,3.854,28.902,2.314,0.863,,,,,66492,2.608,676.517,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-06,26207,71,94.286,748,11,21.143,1027.73,2.784,3.697,29.333,0.431,0.829,6657348,,261.074,,69874,2.74,741.088,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-07,26279,72,87,753,5,20.286,1030.554,2.824,3.412,29.53,0.196,0.796,6693434,36086,262.489,1.415,68426,2.683,786.506,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-08,26322,43,82.286,762,9,15.714,1032.24,1.686,3.227,29.882,0.353,0.616,6730397,36963,263.938,1.45,67800,2.659,823.958,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-09,26374,52,79.286,770,8,16.143,1034.279,2.039,3.109,30.196,0.314,0.633,6789333,58936,266.25,2.311,67077,2.63,846.016,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-10,26465,91,77.429,781,11,16.857,1037.848,3.569,3.036,30.628,0.431,0.661,6849431,60098,268.606,2.357,65522,2.57,846.225,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-11,26513,48,66.286,788,7,15.714,1039.73,1.882,2.599,30.902,0.275,0.616,,,,,60764,2.383,916.698,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-12,26565,52,61.286,797,9,8.571,1041.77,2.039,2.403,31.255,0.353,0.336,,,,,56007,2.196,913.867,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-13,26607,42,57.143,803,6,7.857,1043.417,1.647,2.241,31.49,0.235,0.308,7016090,,275.142,,51249,2.01,896.858,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-14,26651,44,53.143,810,7,8.143,1045.142,1.725,2.084,31.765,0.275,0.319,7047036,30946,276.356,1.214,50515,1.981,950.551,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-15,26692,41,52.857,816,6,7.714,1046.75,1.608,2.073,32,0.235,0.303,7076539,29503,277.513,1.157,49449,1.939,935.522,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-16,26738,46,52,816,0,6.571,1048.554,1.804,2.039,32,0,0.258,7124384,47845,279.389,1.876,47864,1.877,920.462,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-17,26779,41,44.857,824,8,6.143,1050.162,1.608,1.759,32.314,0.314,0.241,7178741,54357,281.521,2.132,47044,1.845,1048.752,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-18,26813,34,42.857,832,8,6.286,1051.495,1.333,1.681,32.628,0.314,0.246,,,,,44704,1.753,1043.093,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-19,26861,48,42.286,837,5,5.714,1053.377,1.882,1.658,32.824,0.196,0.224,,,,,42364,1.661,1001.851,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-20,26885,24,39.714,844,7,5.857,1054.319,0.941,1.557,33.098,0.275,0.23,7296252,,286.129,,40023,1.57,1007.773,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-21,26898,13,35.286,849,5,5.571,1054.828,0.51,1.384,33.294,0.196,0.218,7319688,23436,287.048,0.919,38950,1.527,1103.846,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-22,26912,14,31.429,851,2,5,1055.377,0.549,1.232,33.373,0.078,0.196,7351283,31595,288.287,1.239,39249,1.539,1248.832,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-23,26942,30,29.143,854,3,5.429,1056.554,1.176,1.143,33.49,0.118,0.213,7393693,42410,289.95,1.663,38473,1.509,1320.152,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-24,26973,31,27.714,859,5,5,1057.77,1.216,1.087,33.686,0.196,0.196,7441327,47634,291.818,1.868,37512,1.471,1353.526,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-25,26983,10,24.286,861,2,4.143,1058.162,0.392,0.952,33.765,0.078,0.162,,,,,36912,1.448,1519.906,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-26,27000,17,19.857,869,8,4.571,1058.828,0.667,0.779,34.079,0.314,0.179,,,,,36311,1.424,1828.612,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-27,27016,16,18.714,870,1,3.714,1059.456,0.627,0.734,34.118,0.039,0.146,7546223,,295.932,,35710,1.4,1908.168,0.001,tests performed,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-28,27040,24,20.286,872,2,3.286,1060.397,0.941,0.796,34.196,0.078,0.129,7563322,17099,296.602,0.671,34805,1.365,1715.739,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-29,27044,4,18.857,875,3,3.429,1060.554,0.157,0.739,34.314,0.118,0.134,7589332,26010,297.622,1.02,34007,1.334,1803.402,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-09-30,27063,19,17.286,882,7,4,1061.299,0.745,0.678,34.588,0.275,0.157,7637403,48071,299.507,1.885,34816,1.365,2014.149,0,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-01,27063,0,12.857,882,0,3.286,1061.299,0,0.504,34.588,0,0.129,7679651,42248,301.164,1.657,34046,1.335,2648.022,0,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-02,27096,33,16.143,888,6,3.857,1062.593,1.294,0.633,34.824,0.235,0.151,,,,,33046,1.296,2047.097,0,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-03,27113,17,16.143,890,2,3,1063.26,0.667,0.633,34.902,0.078,0.118,,,,,32046,1.257,1985.15,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-04,27121,8,15,893,3,3.286,1063.574,0.314,0.588,35.02,0.118,0.129,,,,,31046,1.217,2069.733,0,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-05,27136,15,13.714,894,1,3.143,1064.162,0.588,0.538,35.059,0.039,0.123,,,,,32598,1.278,2376.938,0,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-06,27149,13,15,894,0,2.714,1064.672,0.51,0.588,35.059,0,0.106,7819472,,306.647,,32877,1.289,2191.8,0,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-07,27174,25,15.857,895,1,1.857,1065.652,0.98,0.622,35.098,0.039,0.073,7852241,32769,307.932,1.285,30691,1.204,1935.468,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-08,27182,8,17,897,2,2.143,1065.966,0.314,0.667,35.177,0.078,0.084,7895078,42837,309.612,1.68,30775,1.207,1810.294,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-09,27206,24,15.714,897,0,1.286,1066.907,0.941,0.616,35.177,0,0.05,,,,,32163,1.261,2046.736,0,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-10,27229,23,16.571,897,0,1,1067.809,0.902,0.65,35.177,0,0.039,,,,,33551,1.316,2024.629,0,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-11,27244,15,17.571,897,0,0.571,1068.397,0.588,0.689,35.177,0,0.022,8008111,,314.045,,34938,1.37,1988.341,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-12,27264,20,18.286,898,1,0.571,1069.181,0.784,0.717,35.216,0.039,0.022,8035558,27447,315.121,1.076,34864,1.367,1906.625,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-13,27286,22,19.571,898,0,0.571,1070.044,0.863,0.768,35.216,0,0.022,8062988,27430,316.197,1.076,34788,1.364,1777.489,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-14,27317,31,20.429,899,1,0.571,1071.26,1.216,0.801,35.255,0.039,0.022,8109490,46502,318.021,1.824,36750,1.441,1798.951,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-15,27341,24,22.714,904,5,1,1072.201,0.941,0.891,35.451,0.196,0.039,8153116,43626,319.732,1.711,36863,1.446,1622.899,0.001,tests performed,68.06,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-16,27362,21,22.286,904,0,1,1073.025,0.824,0.874,35.451,0,0.039,,,,,37333,1.464,1675.199,0.001,tests performed,65.28,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-17,27371,9,20.286,904,0,1,1073.378,0.353,0.796,35.451,0,0.039,,,,,37804,1.483,1863.577,0.001,tests performed,65.28,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-18,27383,12,19.857,904,0,1,1073.848,0.471,0.779,35.451,0,0.039,8276036,,324.552,,38275,1.501,1927.518,0.001,tests performed,65.28,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-19,27390,7,18,904,0,0.857,1074.123,0.275,0.706,35.451,0,0.034,8303374,27338,325.624,1.072,38259,1.5,2125.5,0,tests performed,65.28,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-20,27399,9,16.143,905,1,1,1074.476,0.353,0.633,35.49,0.039,0.039,8332247,28873,326.756,1.132,38466,1.508,2382.85,0,tests performed,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-21,27430,31,16.143,905,0,0.857,1075.691,1.216,0.633,35.49,0,0.034,8378006,45759,328.551,1.794,38359,1.504,2376.221,0,tests performed,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-22,27444,14,14.714,905,0,0.143,1076.24,0.549,0.577,35.49,0,0.006,8423824,45818,330.348,1.797,38673,1.517,2628.262,0,tests performed,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-23,27466,22,14.857,905,0,0.143,1077.103,0.863,0.583,35.49,0,0.006,,,,,38153,1.496,2567.99,0,tests performed,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-24,27484,18,16.143,905,0,0.143,1077.809,0.706,0.633,35.49,0,0.006,,,,,37634,1.476,2331.31,0,tests performed,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-25,27499,15,16.571,905,0,0.143,1078.397,0.588,0.65,35.49,0,0.006,8535842,,334.74,,37115,1.455,2239.698,0,tests performed,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-26,27520,21,18.571,905,0,0.143,1079.221,0.824,0.728,35.49,0,0.006,8567028,31186,335.963,1.223,37665,1.477,2028.115,0,tests performed,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-27,27527,7,18.286,905,0,0,1079.495,0.275,0.717,35.49,0,0,8598558,31530,337.2,1.236,38044,1.492,2080.531,0,tests performed,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-10-28,27541,14,15.857,905,0,0,1080.044,0.549,0.622,35.49,0,0,,,,,,,,,,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
